Date,local_price,dollar_ex,dollar_price,dollar_ppp,dollar_valuation,dollar_adj_valuation,euro_adj_valuation,sterling_adj_valuation,yen_adj_valuation,yuan_adj_valuation
2022-07-31,6.5,0.96845,6.71175589860086,1.2621359223300974,30.325000000000003,31.013,25.768,39.572,127.382,51.915
2022-01-31,6.5,0.93105,6.98136512539606,1.1187607573149745,20.161,2.862,-0.623,4.12,47.788,-1.808
2021-07-31,6.5,0.92275,7.04416147385532,1.1504424778761055,24.675,6.486,-2.475,5.409,40.828,6.888
2021-01-31,6.5,0.89155,7.29067354607145,1.148409893992933,28.8,14.3,1.5,21.4,41.3,11.6
2020-07-31,6.5,0.94125,6.90571049136786,1.1383537653239928,20.941000000000003,4.3,2.2,17.0,33.4,11.5
2020-01-31,6.5,0.96825,6.7131422669765,1.1463844797178124,18.398,2.8000000000000003,5.7,12.1,35.5,12.2
2019-07-31,6.5,0.99355,6.5421971717578,1.1324041811847,14.0,-1.8,1.7,16.2,30.9,11.4
2019-01-31,6.5,0.98165,6.6215046095859,1.1648745519713,18.7,0.9,-1.7,15.0,28.4,5.0
2018-07-31,6.5,0.99325,6.54417316889,1.1796733212341,18.8,1.3,-3.7,10.5,31.7,5.1
2018-01-31,6.5,0.96085,6.7648436280377,1.2310606060606,28.122038409804,8.084165354782,-3.5578206470947,10.805050381708,40.899621843835,7.3367304247712
2017-07-31,6.5,0.96415,6.7416895711248,1.2264150943396,27.201690021223,5.6420206377015,4.0567656616815,22.733373303749,43.500153403075,16.820757680274
2017-01-31,6.5,1.0236,6.3501367721766,1.2845849802372,25.496774153688,3.7920084208446,5.7479719421881,26.607667542396,29.623471734019,10.979290685669
2016-07-31,6.5,0.9861,6.5916235675895,1.2896825396825,30.786181896617,8.4698811043868,6.6948316363874,24.932689708003,27.269815421618,18.640193439467
2016-01-31,6.5,1.0088,6.4432989690722,1.3184584178499,30.695719453796,2.6189707055525,11.015317957294,11.005874793272,37.131786107767,13.316550987937
2015-07-31,6.5,0.9528,6.8219983207389,1.356993736952,42.421676842148,13.161605087697,18.390174937543,11.673546056159,55.482973985655,24.790281704638
2015-01-31,6.5,0.86165,7.5436662217838,1.356993736952,57.487812563336,27.028940281003,25.32991410644,23.194426082531,69.797494285333,33.94209677956
2014-07-31,6.16,0.9024,6.8262411347518,1.2846715328467,42.361650359787,15.016620029405,-2.8602442057898,-0.26647230159565,44.593567605273,22.865870107352
2014-01-31,6.5,0.91005,7.1424646997418,1.4056586772391,54.459499724097,15.693969575889,-0.69628380876271,5.016605235253,75.638035183244,14.317937584603
2013-07-31,6.5,0.9674,6.7190407277238,1.4264813460132,47.455173249242,12.204678769729,1.6041104156033,16.238058401247,56.3876054615,19.960947589885
2013-01-31,6.5,0.9123,7.1248492820344,1.4883010947599,63.137245945406,24.335614545337,3.1304453008485,16.89898553124,51.120582461864,29.746511658635
2012-07-31,6.5,0.9906,6.5616797900262,1.5020219526285,51.627493703668,27.917207747294,15.189111447782,19.20608544398,29.703602803888,35.95407341759
2012-01-31,6.5,0.9551,6.805570097372,1.548644102525,62.144707624857,35.797984047868,15.718265155525,32.900573699241,31.064363042308,36.282745276342
2011-07-31,6.5,0.80615,8.0630155678224,1.5990159901599,98.352166490095,63.456911249883,19.917568125652,50.354296932063,54.95143329863,58.200112753967
2010-07-31,6.5,1.05085,6.1854689061236,1.7410714285714,65.682202842597,,,,,
2010-01-31,6.5,1.03115,6.3036415652427,1.8156424581006,76.079373330801,,,,,
2009-07-31,6.5,1.08605,5.9849914828967,1.8207282913165,67.646820249208,,,,,
2008-06-30,6.5,1.02215,6.3591449395881,1.8207282913165,78.12730923216,,,,,
2007-06-30,6.3,1.2112,5.2014531043593,1.8475073313783,52.535281652766,,,,,
2007-01-31,6.3,1.2485,5.0460552663196,1.9565217391304,56.70979087949,,,,,
2006-05-31,6.3,1.20885,5.2115647102618,2.0322580645161,68.114990653607,,,,,
2006-01-31,6.3,1.2776,4.9311208515967,2.0,56.543519098309,,,,,
2005-06-30,6.3,1.2475,5.0501002004008,2.0588235294118,65.035954261464,,,,,
2004-05-31,6.3,1.29,4.9,2.1724137931034,68.404170008019,,,,,
2003-04-30,6.3,1.37,4.52,2.3247232472325,69.687828265144,,,,,
2002-04-30,6.3,1.66,3.81,2.5301204819277,52.416896501669,,,,,
2001-04-30,6.3,1.73,3.65,2.4803149606299,43.370806972828,,,,,
2000-04-30,5.9,1.7,3.48,2.3505976095618,38.27044762128,,,,,
